,algo,init_type,eval_count,parameters,energy,std,optimizer_name
3040,3,,3041,"{'gammas': array([ 3.54012028, -1.13597176,  0.26662861]), 'betas': array([-0.75308747,  6.73841375, -5.84812461])}",-0.6978027615950575,0.0,NELDER_MEAD
3041,3,,3042,"{'gammas': array([ 3.52442329, -1.14373122,  0.25083658]), 'betas': array([-0.7683936 ,  6.7361086 , -5.86834679])}",-0.6954876893496006,0.0,NELDER_MEAD
3042,3,,3043,"{'gammas': array([ 3.52192345, -1.14826796,  0.26825274]), 'betas': array([-0.75952134,  6.66661414, -5.79450301])}",-0.6953057632737061,0.0,NELDER_MEAD
3043,3,,3044,"{'gammas': array([ 3.52892579, -1.16832731,  0.28718497]), 'betas': array([-0.74886083,  6.68772848, -5.81028756])}",-0.6997496494714047,0.0,NELDER_MEAD
3044,3,,3045,"{'gammas': array([ 3.5222534 , -1.2020078 ,  0.32322009]), 'betas': array([-0.72796657,  6.67895295, -5.79275481])}",-0.7013850833516886,0.0,NELDER_MEAD
3045,3,,3046,"{'gammas': array([ 3.53108649, -1.23558701,  0.29972527]), 'betas': array([-0.71657388,  6.6968314 , -5.7802852 ])}",-0.6961825410994664,0.0,NELDER_MEAD
3046,3,,3047,"{'gammas': array([ 3.5364477 , -1.19897137,  0.2815521 ]), 'betas': array([-0.74793788,  6.7031856 , -5.78175058])}",-0.6993852815026441,0.0,NELDER_MEAD
3047,3,,3048,"{'gammas': array([ 3.49776023, -1.19391258,  0.33807291]), 'betas': array([-0.70784187,  6.74903051, -5.85568071])}",-0.6987486960768154,0.0,NELDER_MEAD
3048,3,,3049,"{'gammas': array([ 3.52877368, -1.22179262,  0.31842578]), 'betas': array([-0.71441242,  6.76756013, -5.84781123])}",-0.7009243264856624,0.0,NELDER_MEAD
3049,3,,3050,"{'gammas': array([ 3.52772397, -1.25234983,  0.35837167]), 'betas': array([-0.68754643,  6.70854951, -5.76712226])}",-0.6971455998334672,0.0,NELDER_MEAD
3050,3,,3051,"{'gammas': array([ 3.51993994, -1.16608165,  0.32903179]), 'betas': array([-0.72969034,  6.75173275, -5.8507962 ])}",-0.7037537404940294,0.0,NELDER_MEAD
3051,3,,3052,"{'gammas': array([ 3.51436666, -1.13132897,  0.34368505]), 'betas': array([-0.73624856,  6.77918343, -5.8860517 ])}",-0.7042288954211118,0.0,NELDER_MEAD
3052,3,,3053,"{'gammas': array([ 3.51885001, -1.10897854,  0.26548984]), 'betas': array([-0.77495183,  6.76355928, -5.90360229])}",-0.6976148893976805,0.0,NELDER_MEAD
3053,3,,3054,"{'gammas': array([ 3.5210685 , -1.14482136,  0.2887103 ]), 'betas': array([-0.75310048,  6.74980684, -5.86948228])}",-0.7008800770635011,0.0,NELDER_MEAD
3054,3,,3055,"{'gammas': array([ 3.50010311, -1.22830647,  0.36459346]), 'betas': array([-0.70941512,  6.73749273, -5.82971916])}",-0.7038248453694198,0.0,NELDER_MEAD
3055,3,,3056,"{'gammas': array([ 3.54324412, -1.18183029,  0.30198935]), 'betas': array([-0.75518514,  6.72303005, -5.81350921])}",-0.7048429776948593,0.0,NELDER_MEAD
3056,3,,3057,"{'gammas': array([ 3.56598607, -1.17578914,  0.28394758]), 'betas': array([-0.77885678,  6.71002982, -5.79242345])}",-0.7027880909365435,0.0,NELDER_MEAD
3057,3,,3058,"{'gammas': array([ 3.50682212, -1.1710578 ,  0.36532257]), 'betas': array([-0.71750488,  6.77548978, -5.89802554])}",-0.7043086676217838,0.0,NELDER_MEAD
3058,3,,3059,"{'gammas': array([ 3.51745253, -1.23395328,  0.3837018 ]), 'betas': array([-0.70047709,  6.73742952, -5.81980827])}",-0.7063570279789111,0.0,NELDER_MEAD
3059,3,,3060,"{'gammas': array([ 3.51564454, -1.27851924,  0.43119756]), 'betas': array([-0.67416539,  6.73124086, -5.79497126])}",-0.7031435572784841,0.0,NELDER_MEAD
3060,3,,3061,"{'gammas': array([ 3.50597363, -1.16103558,  0.375745  ]), 'betas': array([-0.73452004,  6.70963269, -5.832145  ])}",-0.7013686016808579,0.0,NELDER_MEAD
3061,3,,3062,"{'gammas': array([ 3.51167364, -1.17622484,  0.36141519]), 'betas': array([-0.72949313,  6.72411455, -5.83606156])}",-0.7047169008000383,0.0,NELDER_MEAD
3062,3,,3063,"{'gammas': array([ 3.50896733, -1.17222608,  0.38368239]), 'betas': array([-0.72147474,  6.81329373, -5.901637  ])}",-0.7087925069502263,0.0,NELDER_MEAD
3063,3,,3064,"{'gammas': array([ 3.50232429, -1.15733522,  0.41391354]), 'betas': array([-0.71822882,  6.88046413, -5.9560781 ])}",-0.7107537441138988,0.0,NELDER_MEAD
3064,3,,3065,"{'gammas': array([ 3.53185801, -1.12227033,  0.35874904]), 'betas': array([-0.74296409,  6.80241109, -5.9067923 ])}",-0.7061253580349335,0.0,NELDER_MEAD
3065,3,,3066,"{'gammas': array([ 3.52342491, -1.21622828,  0.38467879]), 'betas': array([-0.71836915,  6.76846294, -5.85737329])}",-0.7091868252721212,0.0,NELDER_MEAD
3066,3,,3067,"{'gammas': array([ 3.53650372, -1.19155629,  0.36949333]), 'betas': array([-0.73740093,  6.76981431, -5.8318487 ])}",-0.7066260301315007,0.0,NELDER_MEAD
3067,3,,3068,"{'gammas': array([ 3.53992888, -1.19149973,  0.37609343]), 'betas': array([-0.72804861,  6.8364228 , -5.8924084 ])}",-0.7087474032043832,0.0,NELDER_MEAD
3068,3,,3069,"{'gammas': array([ 3.50725333, -1.18911743,  0.46022062]), 'betas': array([-0.69331109,  6.87530488, -5.94126048])}",-0.7103112958230531,0.0,NELDER_MEAD
3069,3,,3070,"{'gammas': array([ 3.51043787, -1.27095975,  0.4372848 ]), 'betas': array([-0.68898114,  6.82022177, -5.85946678])}",-0.7026797761095778,0.0,NELDER_MEAD
3070,3,,3071,"{'gammas': array([ 3.52650298, -1.15944268,  0.37838298]), 'betas': array([-0.72946835,  6.80686376, -5.89496092])}",-0.7089847719784793,0.0,NELDER_MEAD
3071,3,,3072,"{'gammas': array([ 3.52786018, -1.13443993,  0.41055909]), 'betas': array([-0.7411319 ,  6.90834809, -5.97150169])}",-0.7132245422420431,0.0,NELDER_MEAD
3072,3,,3073,"{'gammas': array([ 3.533064  , -1.08468325,  0.42398774]), 'betas': array([-0.7614593 ,  6.99380737, -6.04734841])}",-0.715930481183966,0.0,NELDER_MEAD
3073,3,,3074,"{'gammas': array([ 3.50766241, -1.14121258,  0.44293236]), 'betas': array([-0.71222751,  6.95062764, -6.0312945 ])}",-0.7052284639643854,0.0,NELDER_MEAD
3074,3,,3075,"{'gammas': array([ 3.52929339, -1.17897036,  0.38785309]), 'betas': array([-0.73110757,  6.81501765, -5.88171015])}",-0.7093674755860992,0.0,NELDER_MEAD
3075,3,,3076,"{'gammas': array([ 3.50069208, -1.13709268,  0.44025216]), 'betas': array([-0.72259949,  6.87688411, -5.96716872])}",-0.711357940471775,0.0,NELDER_MEAD
3076,3,,3077,"{'gammas': array([ 3.50551436, -1.16169973,  0.45858567]), 'betas': array([-0.71889012,  6.92978327, -5.98868546])}",-0.712169513255021,0.0,NELDER_MEAD
3077,3,,3078,"{'gammas': array([ 3.50262224, -1.08673794,  0.47692549]), 'betas': array([-0.73016298,  7.02195753, -6.07004381])}",-0.7144239774225789,0.0,NELDER_MEAD
3078,3,,3079,"{'gammas': array([ 3.48786337, -1.09325172,  0.50344198]), 'betas': array([-0.71710969,  7.04438278, -6.10848485])}",-0.694089087615114,0.0,NELDER_MEAD
3079,3,,3080,"{'gammas': array([ 3.51893589, -1.1575407 ,  0.41675031]), 'betas': array([-0.7276081 ,  6.87235893, -5.93840382])}",-0.7122504968083776,0.0,NELDER_MEAD
3080,3,,3081,"{'gammas': array([ 3.51379762, -1.07257908,  0.41658435]), 'betas': array([-0.76633852,  6.98311357, -6.0479823 ])}",-0.7145122244622792,0.0,NELDER_MEAD
3081,3,,3082,"{'gammas': array([ 3.5225511 , -1.07610924,  0.4637817 ]), 'betas': array([-0.75745735,  7.0121708 , -6.06379941])}",-0.7195305730783446,0.0,NELDER_MEAD
3082,3,,3083,"{'gammas': array([ 3.53266451, -1.03549624,  0.48871577]), 'betas': array([-0.77707161,  7.07802413, -6.11766006])}",-0.7164376947307728,0.0,NELDER_MEAD
3083,3,,3084,"{'gammas': array([ 3.53146965, -1.07602396,  0.44528626]), 'betas': array([-0.76470597,  7.06084638, -6.08491902])}",-0.7141713961216667,0.0,NELDER_MEAD
3084,3,,3085,"{'gammas': array([ 3.53529914, -1.02285833,  0.42251961]), 'betas': array([-0.78368728,  7.05163492, -6.09548013])}",-0.7126621966507882,0.0,NELDER_MEAD
3085,3,,3086,"{'gammas': array([ 3.52733203, -0.98212323,  0.46627806]), 'betas': array([-0.79366236,  7.16881792, -6.19812054])}",-0.6542198431434774,0.0,NELDER_MEAD
3086,3,,3087,"{'gammas': array([ 3.52103492, -1.11368633,  0.42913225]), 'betas': array([-0.74412167,  6.94647368, -6.003333  ])}",-0.716414873392961,0.0,NELDER_MEAD
3087,3,,3088,"{'gammas': array([ 3.50621404, -1.1470816 ,  0.46271298]), 'betas': array([-0.72439464,  6.95448818, -6.01032852])}",-0.7133645411628406,0.0,NELDER_MEAD
3088,3,,3089,"{'gammas': array([ 3.51348531, -1.11602578,  0.45266464]), 'betas': array([-0.7392178 ,  6.97877487, -6.03161642])}",-0.7163326755978567,0.0,NELDER_MEAD
3089,3,,3090,"{'gammas': array([ 3.50404875, -1.10724991,  0.4424058 ]), 'betas': array([-0.7348799 ,  6.91791956, -6.0031221 ])}",-0.7140925494134454,0.0,NELDER_MEAD
3090,3,,3091,"{'gammas': array([ 3.52461443, -1.08383045,  0.44456614]), 'betas': array([-0.75724945,  7.02511467, -6.06446979])}",-0.7167865959659578,0.0,NELDER_MEAD
3091,3,,3092,"{'gammas': array([ 3.54022689, -1.09556677,  0.39998012]), 'betas': array([-0.77845172,  6.95786079, -6.0161393 ])}",-0.7125534955183805,0.0,NELDER_MEAD
3092,3,,3093,"{'gammas': array([ 3.5120234 , -1.08894515,  0.45768914]), 'betas': array([-0.74223516,  7.00593334, -6.05656768])}",-0.7170191484426803,0.0,NELDER_MEAD
3093,3,,3094,"{'gammas': array([ 3.5284601 , -1.11518099,  0.47402286]), 'betas': array([-0.73424173,  7.00431134, -6.0410626 ])}",-0.7186050695874637,0.0,NELDER_MEAD
3094,3,,3095,"{'gammas': array([ 3.50765909, -1.11324273,  0.48329784]), 'betas': array([-0.73004842,  6.99711886, -6.03960123])}",-0.7192281900685387,0.0,NELDER_MEAD
3095,3,,3096,"{'gammas': array([ 3.5252957 , -1.08097251,  0.46483201]), 'betas': array([-0.74923346,  7.01826603, -6.05799481])}",-0.7207969075423136,0.0,NELDER_MEAD
3096,3,,3097,"{'gammas': array([ 3.5312009 , -1.06344587,  0.47091569]), 'betas': array([-0.75424128,  7.03801161, -6.07118401])}",-0.7221336934160807,0.0,NELDER_MEAD
3097,3,,3098,"{'gammas': array([ 3.52113475, -1.06656514,  0.5022922 ]), 'betas': array([-0.7477028 ,  7.08107986, -6.10889524])}",-0.7129657101344016,0.0,NELDER_MEAD
3098,3,,3099,"{'gammas': array([ 3.52105988, -1.10190603,  0.44742224]), 'betas': array([-0.74501695,  6.98012522, -6.02972356])}",-0.7185544380625201,0.0,NELDER_MEAD
3099,3,,3100,"{'gammas': array([ 3.5163704 , -1.10244622,  0.48781035]), 'betas': array([-0.73049751,  6.98744239, -6.03617637])}",-0.7213045277837099,0.0,NELDER_MEAD
3100,3,,3101,"{'gammas': array([ 3.53041042, -1.10183188,  0.48472775]), 'betas': array([-0.74159925,  7.00046007, -6.03728138])}",-0.7220347241643625,0.0,NELDER_MEAD
3101,3,,3102,"{'gammas': array([ 3.52449079, -1.08884627,  0.50742982]), 'betas': array([-0.73767823,  7.03304646, -6.06664477])}",-0.7228616169507491,0.0,NELDER_MEAD
3102,3,,3103,"{'gammas': array([ 3.52620624, -1.08231639,  0.53743361]), 'betas': array([-0.73400887,  7.05950708, -6.08510538])}",-0.7228367883106895,0.0,NELDER_MEAD
3103,3,,3104,"{'gammas': array([ 3.51576747, -1.06679308,  0.49196485]), 'betas': array([-0.74959895,  7.01843872, -6.06383312])}",-0.7240032041342,0.0,NELDER_MEAD
3104,3,,3105,"{'gammas': array([ 3.50942115, -1.04259913,  0.50093585]), 'betas': array([-0.75727757,  7.02550241, -6.07521837])}",-0.7247278543178857,0.0,NELDER_MEAD
3105,3,,3106,"{'gammas': array([ 3.53715583, -1.04518347,  0.48856921]), 'betas': array([-0.76286864,  7.03509238, -6.07716688])}",-0.724387632117059,0.0,NELDER_MEAD
3106,3,,3107,"{'gammas': array([ 3.52713206, -1.07200838,  0.51634786]), 'betas': array([-0.73726348,  7.02768098, -6.05742452])}",-0.7281071800001668,0.0,NELDER_MEAD
3107,3,,3108,"{'gammas': array([ 3.52942253, -1.06995795,  0.54263094]), 'betas': array([-0.72716655,  7.03543607, -6.05423708])}",-0.731785558266178,0.0,NELDER_MEAD
3108,3,,3109,"{'gammas': array([ 3.53766347, -1.03484197,  0.51059274]), 'betas': array([-0.76311299,  7.06840728, -6.09106779])}",-0.7275844941467766,0.0,NELDER_MEAD
3109,3,,3110,"{'gammas': array([ 3.52604114, -1.01312634,  0.52229701]), 'betas': array([-0.7591825 ,  7.07803867, -6.10789159])}",-0.7229628558920335,0.0,NELDER_MEAD
3110,3,,3111,"{'gammas': array([ 3.52353074, -1.03473917,  0.55323617]), 'betas': array([-0.74818755,  7.05382948, -6.08622482])}",-0.7310401994833247,0.0,NELDER_MEAD
3111,3,,3112,"{'gammas': array([ 3.52992083, -0.99130307,  0.53199082]), 'betas': array([-0.7682537 ,  7.0657223 , -6.09729073])}",-0.7290277657955242,0.0,NELDER_MEAD
3112,3,,3113,"{'gammas': array([ 3.52966372, -1.05974858,  0.5203549 ]), 'betas': array([-0.74977316,  7.01662463, -6.0525103 ])}",-0.7289886974792463,0.0,NELDER_MEAD
3113,3,,3114,"{'gammas': array([ 3.51605165, -1.03254648,  0.56467793]), 'betas': array([-0.74172186,  7.05341501, -6.07501615])}",-0.7357251939388718,0.0,NELDER_MEAD
3114,3,,3115,"{'gammas': array([ 3.50549957, -1.02622799,  0.60273229]), 'betas': array([-0.73114847,  7.06257632, -6.07394079])}",-0.7402182697286137,0.0,NELDER_MEAD
3115,3,,3116,"{'gammas': array([ 3.54247914, -1.02967378,  0.58624343]), 'betas': array([-0.73860324,  7.07536295, -6.0765388 ])}",-0.7387325120220212,0.0,NELDER_MEAD
3116,3,,3117,"{'gammas': array([ 3.51584203, -1.03570821,  0.60180344]), 'betas': array([-0.72459789,  7.03477664, -6.05584638])}",-0.738592017322715,0.0,NELDER_MEAD
3117,3,,3118,"{'gammas': array([ 3.51923456, -1.00278815,  0.61919079]), 'betas': array([-0.72954597,  7.09260995, -6.0955159 ])}",-0.7366195386781746,0.0,NELDER_MEAD
3118,3,,3119,"{'gammas': array([ 3.51541536, -1.07506201,  0.63662153]), 'betas': array([-0.69816285,  7.05247483, -6.05014386])}",-0.7371940038776148,0.0,NELDER_MEAD
3119,3,,3120,"{'gammas': array([ 3.51910032, -1.04506686,  0.64317131]), 'betas': array([-0.70155411,  7.06391611, -6.04918279])}",-0.744703384131796,0.0,NELDER_MEAD
3120,3,,3121,"{'gammas': array([ 3.51688511, -1.0502307 ,  0.68813888]), 'betas': array([-0.6782374 ,  7.06895942, -6.03066177])}",-0.7462700627783502,0.0,NELDER_MEAD
3121,3,,3122,"{'gammas': array([ 3.50902939, -1.00327233,  0.70227918]), 'betas': array([-0.7062654 ,  7.09348397, -6.07331209])}",-0.746511044139447,0.0,NELDER_MEAD
3122,3,,3123,"{'gammas': array([ 3.49883282, -0.96992953,  0.78210331]), 'betas': array([-0.69581482,  7.12250792, -6.08284959])}",-0.7385079191186967,0.0,NELDER_MEAD
3123,3,,3124,"{'gammas': array([ 3.51581564, -1.07060353,  0.65341546]), 'betas': array([-0.69612578,  7.03660143, -6.024632  ])}",-0.739503135817866,0.0,NELDER_MEAD
3124,3,,3125,"{'gammas': array([ 3.51976827, -0.9968435 ,  0.6415827 ]), 'betas': array([-0.72682987,  7.0714454 , -6.06150009])}",-0.7488928182912465,0.0,NELDER_MEAD
3125,3,,3126,"{'gammas': array([ 3.52194472, -0.95773425,  0.64406328]), 'betas': array([-0.74116338,  7.08093069, -6.0671782 ])}",-0.7495975854673838,0.0,NELDER_MEAD
3126,3,,3127,"{'gammas': array([ 3.52137582, -1.01020598,  0.6904874 ]), 'betas': array([-0.70591666,  7.10452829, -6.05957483])}",-0.7524497483903625,0.0,NELDER_MEAD
3127,3,,3128,"{'gammas': array([ 3.52414272, -0.99745487,  0.73482937]), 'betas': array([-0.69657605,  7.13940411, -6.06143905])}",-0.7516006164543275,0.0,NELDER_MEAD
3128,3,,3129,"{'gammas': array([ 3.48770428, -1.00975115,  0.7407954 ]), 'betas': array([-0.68101579,  7.07366375, -6.03322776])}",-0.7523212406582984,0.0,NELDER_MEAD
3129,3,,3130,"{'gammas': array([ 3.50499733, -0.94853727,  0.70275001]), 'betas': array([-0.71845659,  7.12477938, -6.08799982])}",-0.7434288241959567,0.0,NELDER_MEAD
3130,3,,3131,"{'gammas': array([ 3.51514599, -0.9670159 ,  0.78677243]), 'betas': array([-0.67920327,  7.11953885, -6.04337737])}",-0.7484418467075169,0.0,NELDER_MEAD
3131,3,,3132,"{'gammas': array([ 3.51903111, -1.05086617,  0.71476218]), 'betas': array([-0.67881071,  7.05558894, -6.01444419])}",-0.7420703775455162,0.0,NELDER_MEAD
3132,3,,3133,"{'gammas': array([ 3.50850578, -0.9741195 ,  0.70575305]), 'betas': array([-0.70854512,  7.10748177, -6.06961091])}",-0.751328316881375,0.0,NELDER_MEAD
3133,3,,3134,"{'gammas': array([ 3.50435021, -0.92380234,  0.7352447 ]), 'betas': array([-0.72913248,  7.12424969, -6.08476528])}",-0.7471346487510748,0.0,NELDER_MEAD
3134,3,,3135,"{'gammas': array([ 3.51064621, -0.94427071,  0.7320929 ]), 'betas': array([-0.70872684,  7.10998038, -6.0459327 ])}",-0.7601871178995218,0.0,NELDER_MEAD
3135,3,,3136,"{'gammas': array([ 3.51145462, -0.91476989,  0.74699976]), 'betas': array([-0.70995755,  7.11822858, -6.032243  ])}",-0.7632953069620443,0.0,NELDER_MEAD
3136,3,,3137,"{'gammas': array([ 3.51769352, -1.02072989,  0.70304574]), 'betas': array([-0.67946812,  7.07720762, -6.01697208])}",-0.7541301711107463,0.0,NELDER_MEAD
3137,3,,3138,"{'gammas': array([ 3.50774693, -0.99542098,  0.62360911]), 'betas': array([-0.72948561,  7.06780805, -6.04955823])}",-0.7514075155408448,0.0,NELDER_MEAD
3138,3,,3139,"{'gammas': array([ 3.49621559, -1.01726488,  0.75950021]), 'betas': array([-0.6636329 ,  7.102042  , -6.01988407])}",-0.7537083757885169,0.0,NELDER_MEAD
3139,3,,3140,"{'gammas': array([ 3.50555781, -1.01526143,  0.71572615]), 'betas': array([-0.68128043,  7.07367766, -6.00087575])}",-0.7571072918456159,0.0,NELDER_MEAD
3140,3,,3141,"{'gammas': array([ 3.50558696, -1.00057342,  0.82857577]), 'betas': array([-0.64427154,  7.11530791, -6.00470093])}",-0.7386021513768202,0.0,NELDER_MEAD
3141,3,,3142,"{'gammas': array([ 3.50720693, -0.99670909,  0.67485078]), 'betas': array([-0.70818209,  7.07968302, -6.03834391])}",-0.7574894904964824,0.0,NELDER_MEAD
3142,3,,3143,"{'gammas': array([ 3.53213048, -0.98189591,  0.68940795]), 'betas': array([-0.70179679,  7.11145864, -6.02273678])}",-0.7628638976093877,0.0,NELDER_MEAD
3143,3,,3144,"{'gammas': array([ 3.50204383, -0.97200438,  0.73935613]), 'betas': array([-0.67552263,  7.08290422, -5.98411036])}",-0.762945236085173,0.0,NELDER_MEAD
3144,3,,3145,"{'gammas': array([ 3.52914681, -0.94985865,  0.66362863]), 'betas': array([-0.72176964,  7.07901125, -6.01187656])}",-0.7582421903578316,0.0,NELDER_MEAD
3145,3,,3146,"{'gammas': array([ 3.51148664, -0.9227699 ,  0.70694406]), 'betas': array([-0.72003493,  7.10444683, -6.01309004])}",-0.7675014875776323,0.0,NELDER_MEAD
3146,3,,3147,"{'gammas': array([ 3.5083832 , -0.8737899 ,  0.70889322]), 'betas': array([-0.74031833,  7.11806643, -6.01114902])}",-0.7656377122147795,0.0,NELDER_MEAD
3147,3,,3148,"{'gammas': array([ 3.52559862, -0.89740785,  0.69133628]), 'betas': array([-0.73114079,  7.11823319, -6.03325781])}",-0.7615695980016457,0.0,NELDER_MEAD
3148,3,,3149,"{'gammas': array([ 3.53008007, -0.88285977,  0.73770683]), 'betas': array([-0.71189202,  7.12507788, -5.99409428])}",-0.7661216151486552,0.0,NELDER_MEAD
3149,3,,3150,"{'gammas': array([ 3.50845128, -0.90737725,  0.77362171]), 'betas': array([-0.69501193,  7.1411052 , -6.0146342 ])}",-0.76578318585663,0.0,NELDER_MEAD
3150,3,,3151,"{'gammas': array([ 3.50628368, -0.96315118,  0.77334253]), 'betas': array([-0.67359783,  7.10950726, -5.98704508])}",-0.763093233749403,0.0,NELDER_MEAD
3151,3,,3152,"{'gammas': array([ 3.49113622, -0.87241488,  0.80324906]), 'betas': array([-0.69354217,  7.11563135, -5.98566888])}",-0.7642020025882931,0.0,NELDER_MEAD
3152,3,,3153,"{'gammas': array([ 3.517587  , -0.84910991,  0.77459851]), 'betas': array([-0.72582285,  7.15509482, -6.0248148 ])}",-0.7599216797967671,0.0,NELDER_MEAD
3153,3,,3154,"{'gammas': array([ 3.50592962, -0.94128076,  0.74816673]), 'betas': array([-0.68809769,  7.10095187, -5.99428647])}",-0.7668562809352784,0.0,NELDER_MEAD
3154,3,,3155,"{'gammas': array([ 3.51322913, -0.85067296,  0.73222018]), 'betas': array([-0.73258093,  7.12563997, -6.02429387])}",-0.75869725782448,0.0,NELDER_MEAD
3155,3,,3156,"{'gammas': array([ 3.50802004, -0.93503163,  0.76306194]), 'betas': array([-0.68834361,  7.11354044, -5.99635728])}",-0.7672167096276292,0.0,NELDER_MEAD
3156,3,,3157,"{'gammas': array([ 3.50691334, -0.90580817,  0.76391701]), 'betas': array([-0.68901656,  7.11535594, -5.96713405])}",-0.7692797706680944,0.0,NELDER_MEAD
3157,3,,3158,"{'gammas': array([ 3.5046427 , -0.9013273 ,  0.77237564]), 'betas': array([-0.67854606,  7.11391962, -5.93457957])}",-0.7655602578694187,0.0,NELDER_MEAD
3158,3,,3159,"{'gammas': array([ 3.53249078, -0.95929427,  0.69455703]), 'betas': array([-0.70392341,  7.11786137, -6.0075299 ])}",-0.7669549918507981,0.0,NELDER_MEAD
3159,3,,3160,"{'gammas': array([ 3.52318888, -0.94163758,  0.69782949]), 'betas': array([-0.70542414,  7.08463958, -5.97619647])}",-0.7613265827410327,0.0,NELDER_MEAD
3160,3,,3161,"{'gammas': array([ 3.51213568, -0.91594233,  0.75467365]), 'betas': array([-0.69761498,  7.12698879, -6.00502477])}",-0.7689637374941848,0.0,NELDER_MEAD
3161,3,,3162,"{'gammas': array([ 3.49557863, -0.97718259,  0.73939998]), 'betas': array([-0.68378504,  7.10130387, -6.00037989])}",-0.766862480870613,0.0,NELDER_MEAD
3162,3,,3163,"{'gammas': array([ 3.51627875, -0.93072887,  0.72601783]), 'betas': array([-0.70614182,  7.12554721, -6.00221884])}",-0.7717434573710391,0.0,NELDER_MEAD
3163,3,,3164,"{'gammas': array([ 3.52145331, -0.92545292,  0.71494339]), 'betas': array([-0.71516389,  7.13784488, -6.00618502])}",-0.7729927720145061,0.0,NELDER_MEAD
3164,3,,3165,"{'gammas': array([ 3.53525463, -0.87758382,  0.72663238]), 'betas': array([-0.72091409,  7.13737555, -5.99806046])}",-0.7677774505484667,0.0,NELDER_MEAD
3165,3,,3166,"{'gammas': array([ 3.49926377, -0.86823531,  0.78216711]), 'betas': array([-0.70643928,  7.12732278, -5.98775398])}",-0.7687452312273519,0.0,NELDER_MEAD
3166,3,,3167,"{'gammas': array([ 3.52081575, -0.87023252,  0.72003059]), 'betas': array([-0.72805097,  7.13623782, -5.99605882])}",-0.7701732531879194,0.0,NELDER_MEAD
3167,3,,3168,"{'gammas': array([ 3.52045885, -0.86498179,  0.78051065]), 'betas': array([-0.69903166,  7.15592843, -5.97364899])}",-0.7682179119698898,0.0,NELDER_MEAD
3168,3,,3169,"{'gammas': array([ 3.49175894, -0.90596719,  0.77878176]), 'betas': array([-0.69085836,  7.129184  , -5.98054141])}",-0.772912666506127,0.0,NELDER_MEAD
3169,3,,3170,"{'gammas': array([ 3.49698807, -0.93223102,  0.72432719]), 'betas': array([-0.71001635,  7.10171631, -6.00725036])}",-0.7694943660621729,0.0,NELDER_MEAD
3170,3,,3171,"{'gammas': array([ 3.51742459, -0.9503094 ,  0.70339075]), 'betas': array([-0.70380109,  7.12178647, -5.99964417])}",-0.7712377976474614,0.0,NELDER_MEAD
3171,3,,3172,"{'gammas': array([ 3.50631566, -0.91405808,  0.71378991]), 'betas': array([-0.71468743,  7.12038635, -5.98057984])}",-0.7734199331744589,0.0,NELDER_MEAD
3172,3,,3173,"{'gammas': array([ 3.50340564, -0.91311595,  0.69334804]), 'betas': array([-0.72322365,  7.11708512, -5.96835737])}",-0.7703560970146139,0.0,NELDER_MEAD
3173,3,,3174,"{'gammas': array([ 3.51133877, -0.92694221,  0.68783752]), 'betas': array([-0.7318428 ,  7.133696  , -6.02295249])}",-0.7708115790382253,0.0,NELDER_MEAD
3174,3,,3175,"{'gammas': array([ 3.5260476 , -0.89875642,  0.71526412]), 'betas': array([-0.7181185 ,  7.15799553, -5.98807022])}",-0.7753068460109059,0.0,NELDER_MEAD
3175,3,,3176,"{'gammas': array([ 3.54057736, -0.88201912,  0.71073259]), 'betas': array([-0.72216957,  7.18613514, -5.97848016])}",-0.7739317372311598,0.0,NELDER_MEAD
3176,3,,3177,"{'gammas': array([ 3.50396387, -0.97026289,  0.71797189]), 'betas': array([-0.69677305,  7.13072659, -5.9965989 ])}",-0.7719561742752696,0.0,NELDER_MEAD
3177,3,,3178,"{'gammas': array([ 3.51098256, -0.92799342,  0.76020976]), 'betas': array([-0.6812913 ,  7.1322786 , -5.96092069])}",-0.7703244746517054,0.0,NELDER_MEAD
3178,3,,3179,"{'gammas': array([ 3.51124971, -0.92720501,  0.70593058]), 'betas': array([-0.71920493,  7.13334165, -6.00744454])}",-0.773641144749641,0.0,NELDER_MEAD
3179,3,,3180,"{'gammas': array([ 3.50283844, -0.89692477,  0.74550313]), 'betas': array([-0.71446763,  7.14803986, -5.98682914])}",-0.7773415730396528,0.0,NELDER_MEAD
3180,3,,3181,"{'gammas': array([ 3.49554536, -0.87023245,  0.76655931]), 'betas': array([-0.7198009 ,  7.16116656, -5.98042163])}",-0.7779398505582724,0.0,NELDER_MEAD
3181,3,,3182,"{'gammas': array([ 3.51349298, -0.8436278 ,  0.7471178 ]), 'betas': array([-0.72917161,  7.1492464 , -5.98448199])}",-0.7712788651965297,0.0,NELDER_MEAD
3182,3,,3183,"{'gammas': array([ 3.50634615, -0.93860412,  0.72525837]), 'betas': array([-0.70487269,  7.13535654, -5.99356967])}",-0.7749688659342304,0.0,NELDER_MEAD
3183,3,,3184,"{'gammas': array([ 3.53056032, -0.91880247,  0.6684668 ]), 'betas': array([-0.73975775,  7.15284651, -6.00488223])}",-0.7711810659840657,0.0,NELDER_MEAD
3184,3,,3185,"{'gammas': array([ 3.50145929, -0.90917601,  0.75120302]), 'betas': array([-0.70308321,  7.13509962, -5.98662662])}",-0.7753175037150247,0.0,NELDER_MEAD
